transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status
REAL000594,University Campus,balance_check,0.0,2026-04-09 16:44:44.158815,CUST5476,success
REAL000595,University Campus,balance_check,0.0,2026-04-15 21:34:44.158893,CUST1271,success
REAL000596,Airport Terminal,balance_check,0.0,2026-02-09 18:19:44.158984,CUST4676,success
REAL000597,Downtown Branch,withdrawal,200.0,2026-02-05 02:43:44.159058,CUST2140,success
REAL000598,University Campus,withdrawal,120.0,2026-03-08 16:01:44.159168,CUST9264,success
REAL000599,Hospital Complex,withdrawal,300.0,2026-02-23 10:51:44.159291,CUST1178,success
REAL000600,Airport Terminal,withdrawal,80.0,2026-03-30 18:30:44.159412,CUST1731,failed
REAL000601,Shopping Mall,withdrawal,200.0,2026-02-20 18:39:44.159539,CUST8099,success
REAL000602,University Campus,balance_check,0.0,2026-04-04 02:50:44.159649,CUST7326,success
REAL000603,Shopping Mall,withdrawal,20.0,2026-04-12 17:44:44.159748,CUST4655,success
REAL000604,Airport Terminal,withdrawal,500.0,2026-01-26 18:32:44.159856,CUST7691,success
REAL000605,Downtown Branch,balance_check,0.0,2026-01-22 18:08:44.159965,CUST8037,success
REAL000606,Shopping Mall,withdrawal,40.0,2026-03-12 17:00:44.160056,CUST7322,success
REAL000607,University Campus,withdrawal,200.0,2026-02-19 15:07:44.160148,CUST1378,success
REAL000608,Downtown Branch,transfer,256.83,2026-04-12 23:47:44.160273,CUST5938,success
REAL000609,Hospital Complex,withdrawal,100.0,2026-02-15 17:38:44.160421,CUST7146,success
REAL000610,Downtown Branch,balance_check,0.0,2026-04-06 09:26:44.160533,CUST3939,success
REAL000611,Shopping Mall,withdrawal,100.0,2026-01-27 13:24:44.160627,CUST7414,success
REAL000612,Hospital Complex,withdrawal,500.0,2026-04-11 13:59:44.160723,CUST2907,success
REAL000613,Hospital Complex,withdrawal,100.0,2026-02-16 15:59:44.160838,CUST4998,success
REAL000614,Downtown Branch,withdrawal,160.0,2026-04-05 23:06:44.160951,CUST5435,success
REAL000615,Downtown Branch,balance_check,0.0,2026-03-15 16:37:44.161078,CUST8440,success
REAL000616,Downtown Branch,balance_check,0.0,2026-04-16 03:53:44.161309,CUST7468,success
REAL000617,Airport Terminal,withdrawal,160.0,2026-02-28 03:33:44.161499,CUST9456,success
REAL000618,Shopping Mall,balance_check,0.0,2026-01-23 18:52:44.161704,CUST3925,success
REAL000619,Hospital Complex,balance_check,0.0,2026-02-14 05:41:44.161804,CUST4153,success
REAL000620,Airport Terminal,withdrawal,300.0,2026-03-17 16:46:44.161899,CUST6718,success
REAL000621,Hospital Complex,withdrawal,300.0,2026-02-22 12:25:44.162025,CUST9362,success
REAL000622,Airport Terminal,deposit,118.83,2026-01-30 18:56:44.162180,CUST4779,success
REAL000623,University Campus,withdrawal,100.0,2026-04-01 12:32:44.162288,CUST7637,success
REAL000624,Airport Terminal,withdrawal,400.0,2026-03-21 15:53:44.162402,CUST8602,success
REAL000625,Downtown Branch,withdrawal,500.0,2026-03-31 03:50:44.162583,CUST5631,success
REAL000626,Shopping Mall,withdrawal,120.0,2026-01-24 02:17:44.162711,CUST3173,success
REAL000627,Downtown Branch,withdrawal,200.0,2026-02-13 23:43:44.162825,CUST2230,failed
REAL000628,Airport Terminal,withdrawal,100.0,2026-02-11 14:18:44.162916,CUST2916,success
REAL000629,University Campus,withdrawal,160.0,2026-02-08 15:37:44.163026,CUST1060,success
REAL000630,University Campus,deposit,1827.48,2026-02-14 02:38:44.163149,CUST4398,success
REAL000631,Airport Terminal,withdrawal,60.0,2026-02-10 16:00:44.163249,CUST9316,success
REAL000632,Airport Terminal,withdrawal,200.0,2026-03-28 15:42:44.163385,CUST9081,success
REAL000633,Downtown Branch,withdrawal,100.0,2026-03-28 02:48:44.163527,CUST8118,failed
REAL000634,Hospital Complex,withdrawal,300.0,2026-02-21 16:09:44.163638,CUST4225,success
REAL000635,Shopping Mall,withdrawal,500.0,2026-01-23 09:45:44.163733,CUST8481,success
REAL000636,Airport Terminal,withdrawal,100.0,2026-04-12 16:33:44.163885,CUST3630,success
REAL000637,Shopping Mall,withdrawal,500.0,2026-03-30 08:57:44.164030,CUST5151,success
REAL000638,Shopping Mall,balance_check,0.0,2026-02-16 18:47:44.164157,CUST5593,success
REAL000639,Airport Terminal,withdrawal,200.0,2026-02-07 23:01:44.164250,CUST1992,success
REAL000640,Downtown Branch,withdrawal,80.0,2026-03-03 07:31:44.164341,CUST5823,success
REAL000641,Airport Terminal,withdrawal,500.0,2026-02-17 10:50:44.164435,CUST2738,success
REAL000642,University Campus,withdrawal,400.0,2026-03-21 22:50:44.164639,CUST3148,success
REAL000643,Shopping Mall,withdrawal,20.0,2026-04-06 02:25:44.164896,CUST8246,success
REAL000644,University Campus,deposit,905.16,2026-04-01 02:48:44.165052,CUST7481,success
REAL000645,Downtown Branch,deposit,1181.02,2026-02-13 09:41:44.165177,CUST4767,success
REAL000646,University Campus,withdrawal,300.0,2026-02-23 22:48:44.165306,CUST8055,success
REAL000647,Hospital Complex,withdrawal,20.0,2026-04-18 16:25:44.165466,CUST5582,success
REAL000648,Airport Terminal,balance_check,0.0,2026-01-29 18:07:44.165618,CUST8328,success
REAL000649,University Campus,transfer,729.37,2026-01-26 00:11:44.165735,CUST6680,success
REAL000650,Hospital Complex,withdrawal,200.0,2026-03-18 01:01:44.165852,CUST8067,success
REAL000651,University Campus,withdrawal,200.0,2026-02-06 03:51:44.166010,CUST7273,success
REAL000652,University Campus,balance_check,0.0,2026-04-16 16:19:44.166168,CUST9269,success
REAL000653,Shopping Mall,deposit,326.82,2026-04-14 00:01:44.166290,CUST6365,success
REAL000654,Shopping Mall,deposit,746.01,2026-02-07 22:42:44.166420,CUST7500,success
REAL000655,Hospital Complex,withdrawal,60.0,2026-04-09 07:59:44.166529,CUST2032,success
REAL000656,Airport Terminal,withdrawal,100.0,2026-04-03 02:48:44.166678,CUST1471,success
REAL000657,University Campus,balance_check,0.0,2026-04-05 13:19:44.166820,CUST4309,success
REAL000658,Downtown Branch,balance_check,0.0,2026-04-02 15:57:44.166960,CUST7923,success
REAL000659,University Campus,deposit,1207.1,2026-01-25 02:52:44.167111,CUST6200,success
REAL000660,Airport Terminal,withdrawal,20.0,2026-04-12 06:23:44.167246,CUST3567,success
REAL000661,Hospital Complex,balance_check,0.0,2026-04-10 03:53:44.167421,CUST5555,success
REAL000662,Downtown Branch,withdrawal,100.0,2026-01-24 15:52:44.167565,CUST6413,success
REAL000663,Airport Terminal,deposit,122.81,2026-03-06 19:04:44.167721,CUST6682,success
REAL000664,Airport Terminal,withdrawal,140.0,2026-02-08 15:53:44.167862,CUST9119,success
REAL000665,Airport Terminal,withdrawal,100.0,2026-02-02 16:26:44.167993,CUST9216,success
REAL000666,Downtown Branch,balance_check,0.0,2026-02-27 03:34:44.168154,CUST7401,success
REAL000667,Hospital Complex,deposit,757.77,2026-01-25 22:39:44.168301,CUST2565,success
REAL000668,Hospital Complex,transfer,971.57,2026-02-27 03:25:44.168438,CUST6720,success
REAL000669,Downtown Branch,balance_check,0.0,2026-03-31 17:16:44.168583,CUST5887,success
REAL000670,Shopping Mall,withdrawal,60.0,2026-04-02 03:17:44.168715,CUST6378,success
REAL000671,Hospital Complex,balance_check,0.0,2026-04-18 01:03:44.168847,CUST6092,success
REAL000672,Hospital Complex,withdrawal,300.0,2026-02-02 15:58:44.168987,CUST6636,success
REAL000673,University Campus,withdrawal,400.0,2026-03-09 17:21:44.169168,CUST9446,success
REAL000674,Hospital Complex,withdrawal,200.0,2026-02-09 03:13:44.169331,CUST6972,success
REAL000675,University Campus,withdrawal,80.0,2026-03-11 04:01:44.169514,CUST5711,success
REAL000676,University Campus,withdrawal,300.0,2026-03-26 03:30:44.169698,CUST8688,success
REAL000677,Airport Terminal,balance_check,0.0,2026-02-24 15:46:44.169908,CUST2868,success
REAL000678,Downtown Branch,withdrawal,140.0,2026-02-20 19:00:44.170038,CUST2223,success
REAL000679,Hospital Complex,balance_check,0.0,2026-02-04 17:31:44.170166,CUST9412,success
REAL000680,Downtown Branch,transfer,660.64,2026-04-07 23:20:44.170293,CUST5310,success
REAL000681,Downtown Branch,deposit,443.25,2026-02-11 17:05:44.170445,CUST9417,success
REAL000682,University Campus,withdrawal,100.0,2026-03-10 08:29:44.170581,CUST3793,success
REAL000683,Airport Terminal,transfer,872.29,2026-04-02 17:26:44.170761,CUST6565,success
REAL000684,Shopping Mall,withdrawal,180.0,2026-03-01 22:15:44.170941,CUST6930,success
REAL000685,University Campus,withdrawal,200.0,2026-01-19 15:58:44.171141,CUST4491,success
REAL000686,Hospital Complex,deposit,1013.06,2026-01-23 19:24:44.171315,CUST2847,success
REAL000687,University Campus,balance_check,0.0,2026-03-20 00:16:44.171468,CUST1164,success
REAL000688,University Campus,balance_check,0.0,2026-03-13 19:01:44.171642,CUST1867,success
REAL000689,Airport Terminal,withdrawal,20.0,2026-03-06 18:07:44.171775,CUST7468,success
REAL000690,Shopping Mall,withdrawal,140.0,2026-03-09 19:01:44.171977,CUST2467,success
REAL000691,Hospital Complex,balance_check,0.0,2026-04-11 16:13:44.172107,CUST8892,success
REAL000692,Shopping Mall,withdrawal,120.0,2026-02-21 03:17:44.172248,CUST4555,success
REAL000693,University Campus,balance_check,0.0,2026-02-17 03:45:44.172411,CUST7238,failed
REAL000694,University Campus,withdrawal,500.0,2026-02-08 11:16:44.172509,CUST6011,success
REAL000695,Shopping Mall,withdrawal,100.0,2026-04-14 15:18:44.172654,CUST2407,success
REAL000696,Hospital Complex,withdrawal,40.0,2026-04-16 23:32:44.172778,CUST1997,success
REAL000697,Shopping Mall,deposit,997.23,2026-03-07 03:29:44.172923,CUST9564,success
REAL000698,Airport Terminal,deposit,1391.44,2026-01-28 16:12:44.173051,CUST1314,success
REAL000699,Airport Terminal,withdrawal,200.0,2026-03-04 04:12:44.173199,CUST6492,success
REAL000700,Hospital Complex,withdrawal,60.0,2026-01-29 05:35:44.173318,CUST8837,failed
REAL000701,Downtown Branch,withdrawal,200.0,2026-02-05 18:10:44.173482,CUST1722,success
REAL000702,University Campus,withdrawal,120.0,2026-01-21 23:03:44.173626,CUST1919,success
REAL000703,Hospital Complex,withdrawal,200.0,2026-03-23 18:55:44.173769,CUST7784,success
REAL000704,Shopping Mall,withdrawal,140.0,2026-02-17 03:35:44.173912,CUST6851,failed
REAL000705,Airport Terminal,withdrawal,140.0,2026-03-02 05:45:44.174061,CUST6027,success
REAL000706,Shopping Mall,balance_check,0.0,2026-04-10 18:15:44.174240,CUST3594,success
REAL000707,University Campus,balance_check,0.0,2026-03-20 19:10:44.174425,CUST8371,success
REAL000708,Downtown Branch,withdrawal,100.0,2026-03-20 02:51:44.174572,CUST6816,success
REAL000709,Airport Terminal,withdrawal,500.0,2026-02-28 15:32:44.174721,CUST7606,success
REAL000710,University Campus,balance_check,0.0,2026-02-10 16:07:44.174891,CUST3042,success
REAL000711,University Campus,withdrawal,200.0,2026-02-08 17:24:44.175043,CUST2101,success
REAL000712,Hospital Complex,deposit,1386.58,2026-03-19 08:11:44.175201,CUST3379,success
REAL000713,University Campus,deposit,270.18,2026-04-07 02:18:44.175346,CUST8890,success
REAL000714,Shopping Mall,withdrawal,400.0,2026-02-01 17:55:44.175729,CUST5354,success
REAL000715,Hospital Complex,withdrawal,100.0,2026-03-02 23:20:44.175956,CUST4395,success
REAL000716,Shopping Mall,balance_check,0.0,2026-03-24 00:08:44.176057,CUST2872,success
REAL000717,Shopping Mall,withdrawal,200.0,2026-02-27 00:12:44.176137,CUST3486,success
REAL000718,Downtown Branch,balance_check,0.0,2026-01-22 01:09:44.176235,CUST9684,failed
REAL000719,Hospital Complex,withdrawal,200.0,2026-02-21 15:34:44.176328,CUST9714,success
REAL000720,Shopping Mall,withdrawal,180.0,2026-02-22 16:04:44.176419,CUST5934,success
REAL000721,Downtown Branch,balance_check,0.0,2026-02-15 15:42:44.176544,CUST7539,success
REAL000722,Airport Terminal,balance_check,0.0,2026-04-08 16:08:44.176639,CUST5095,success
REAL000723,Airport Terminal,balance_check,0.0,2026-02-06 21:37:44.176713,CUST8406,success
REAL000724,Shopping Mall,withdrawal,100.0,2026-03-13 15:44:44.176806,CUST3735,success
REAL000725,Hospital Complex,withdrawal,160.0,2026-04-03 13:20:44.176900,CUST4535,success
REAL000726,Shopping Mall,balance_check,0.0,2026-02-25 17:35:44.177011,CUST4933,success
REAL000727,University Campus,deposit,353.72,2026-04-13 03:32:44.177102,CUST7881,success
REAL000728,University Campus,deposit,1730.59,2026-03-31 21:05:44.177183,CUST8170,success
REAL000729,Airport Terminal,transfer,121.21,2026-04-08 16:41:44.177265,CUST5042,success
REAL000730,Shopping Mall,withdrawal,100.0,2026-02-15 15:39:44.177362,CUST8653,success
REAL000731,Downtown Branch,withdrawal,200.0,2026-04-18 02:56:44.177471,CUST2211,success
REAL000732,Downtown Branch,withdrawal,20.0,2026-02-03 02:38:44.177562,CUST1386,failed
REAL000733,University Campus,balance_check,0.0,2026-02-17 23:53:44.177673,CUST5366,success
REAL000734,Shopping Mall,deposit,1792.58,2026-03-14 04:11:44.177763,CUST1148,success
REAL000735,Downtown Branch,withdrawal,60.0,2026-01-20 06:16:44.178052,CUST9677,success
REAL000736,Airport Terminal,balance_check,0.0,2026-02-15 15:53:44.178285,CUST1604,success
REAL000737,Hospital Complex,withdrawal,80.0,2026-03-25 04:04:44.178395,CUST1838,success
REAL000738,Downtown Branch,withdrawal,200.0,2026-01-29 15:36:44.178507,CUST6192,success
REAL000739,Hospital Complex,withdrawal,100.0,2026-02-01 15:48:44.178616,CUST7697,success
REAL000740,Downtown Branch,withdrawal,200.0,2026-03-23 23:16:44.178724,CUST7985,success
REAL000741,Airport Terminal,withdrawal,200.0,2026-02-12 00:08:44.178861,CUST4670,success
REAL000742,Downtown Branch,deposit,643.66,2026-03-13 14:54:44.179193,CUST7906,success
REAL000743,University Campus,balance_check,0.0,2026-04-16 16:28:44.179410,CUST9089,success
REAL000744,Shopping Mall,transfer,261.17,2026-02-05 03:39:44.179679,CUST3000,success
REAL000745,University Campus,withdrawal,300.0,2026-04-04 15:17:44.179908,CUST2322,success
REAL000746,Shopping Mall,withdrawal,100.0,2026-04-10 00:03:44.180000,CUST4787,success
REAL000747,University Campus,withdrawal,200.0,2026-03-02 15:59:44.180110,CUST9867,success
REAL000748,Downtown Branch,withdrawal,300.0,2026-02-18 18:18:44.180218,CUST2849,success
REAL000749,University Campus,withdrawal,200.0,2026-02-28 03:52:44.180330,CUST6795,success
REAL000750,University Campus,withdrawal,120.0,2026-01-28 02:24:44.180438,CUST3431,success
REAL000751,Shopping Mall,withdrawal,140.0,2026-03-22 03:20:44.180546,CUST6192,success
REAL000752,Airport Terminal,withdrawal,160.0,2026-04-17 23:22:44.180659,CUST7073,success
REAL000753,Hospital Complex,deposit,1652.5,2026-03-09 16:55:44.180768,CUST6510,success
REAL000754,Hospital Complex,withdrawal,140.0,2026-04-15 03:57:44.180864,CUST9553,success
REAL000755,Downtown Branch,withdrawal,20.0,2026-04-02 12:05:44.180963,CUST7533,success
REAL000756,Shopping Mall,withdrawal,40.0,2026-04-15 21:56:44.181058,CUST5157,success
REAL000757,Hospital Complex,withdrawal,300.0,2026-01-28 03:16:44.181176,CUST4936,pending
REAL000758,Hospital Complex,balance_check,0.0,2026-04-12 07:30:44.181267,CUST5652,success
REAL000759,Hospital Complex,withdrawal,300.0,2026-02-12 11:44:44.181343,CUST7041,success
REAL000760,Shopping Mall,balance_check,0.0,2026-02-10 22:49:44.181453,CUST1470,success
REAL000761,Airport Terminal,withdrawal,200.0,2026-03-10 03:30:44.181543,CUST9012,success
REAL000762,Downtown Branch,balance_check,0.0,2026-03-07 03:04:44.181659,CUST8329,success
REAL000763,Hospital Complex,withdrawal,500.0,2026-02-09 03:20:44.181754,CUST6317,success
REAL000764,Airport Terminal,withdrawal,200.0,2026-03-08 20:02:44.181845,CUST3705,success
REAL000765,Hospital Complex,deposit,549.3,2026-03-05 03:30:44.181955,CUST5987,success
REAL000766,Shopping Mall,deposit,1741.2,2026-02-05 15:23:44.182051,CUST7870,success
REAL000767,Downtown Branch,balance_check,0.0,2026-02-28 17:32:44.182145,CUST9146,success
REAL000768,Airport Terminal,withdrawal,80.0,2026-04-04 11:51:44.182222,CUST7875,success
REAL000769,Shopping Mall,balance_check,0.0,2026-04-14 18:52:44.182337,CUST6984,success
REAL000770,Downtown Branch,withdrawal,500.0,2026-03-21 02:48:44.182426,CUST1752,success
REAL000771,University Campus,withdrawal,200.0,2026-03-04 15:24:44.182533,CUST7985,success
REAL000772,Airport Terminal,balance_check,0.0,2026-02-21 03:08:44.182641,CUST5006,success
REAL000773,Hospital Complex,withdrawal,120.0,2026-03-28 22:23:44.182714,CUST7376,success
REAL000774,Airport Terminal,withdrawal,400.0,2026-04-10 23:59:44.182828,CUST6153,success
REAL000775,Airport Terminal,withdrawal,200.0,2026-02-19 23:08:44.182936,CUST5710,success
REAL000776,University Campus,withdrawal,160.0,2026-02-11 16:03:44.183047,CUST6694,failed
REAL000777,University Campus,withdrawal,120.0,2026-03-10 04:12:44.183154,CUST1028,success
REAL000778,Shopping Mall,withdrawal,20.0,2026-02-18 23:43:44.183265,CUST9961,success
REAL000779,Downtown Branch,withdrawal,500.0,2026-03-19 15:23:44.183373,CUST2460,success
REAL000780,Hospital Complex,balance_check,0.0,2026-04-10 23:36:44.183480,CUST5378,success
REAL000781,Airport Terminal,withdrawal,200.0,2026-03-07 06:38:44.183553,CUST2779,success
REAL000782,Hospital Complex,withdrawal,500.0,2026-02-12 16:18:44.183675,CUST5362,success
REAL000783,Shopping Mall,transfer,309.86,2026-02-12 18:50:44.183783,CUST7363,success
REAL000784,Hospital Complex,withdrawal,500.0,2026-04-17 18:34:44.183878,CUST3739,success
REAL000785,Downtown Branch,balance_check,0.0,2026-02-17 18:36:44.183989,CUST3975,success
REAL000786,Downtown Branch,withdrawal,400.0,2026-02-11 23:41:44.184083,CUST5920,success
REAL000787,Shopping Mall,withdrawal,100.0,2026-04-15 00:40:44.184174,CUST3868,success
REAL000788,Airport Terminal,balance_check,0.0,2026-01-22 07:34:44.184267,CUST1211,success
REAL000789,University Campus,deposit,1726.69,2026-02-03 04:01:44.184359,CUST1648,success
REAL000790,Downtown Branch,transfer,907.72,2026-03-01 04:01:44.184454,CUST8492,success
REAL000791,University Campus,withdrawal,400.0,2026-03-26 17:56:44.184551,CUST8478,success
REAL000792,Downtown Branch,balance_check,0.0,2026-01-28 02:45:44.184662,CUST2176,success
REAL000793,Hospital Complex,withdrawal,120.0,2026-01-28 18:16:44.184751,CUST3513,success
REAL000794,Shopping Mall,withdrawal,160.0,2026-04-01 16:05:44.184864,CUST8799,success
REAL000795,Airport Terminal,withdrawal,500.0,2026-02-11 00:04:44.185009,CUST9636,success
REAL000796,University Campus,withdrawal,200.0,2026-01-30 00:07:44.185118,CUST3850,success
REAL000797,Airport Terminal,withdrawal,140.0,2026-04-02 15:42:44.185226,CUST2672,success
REAL000798,Downtown Branch,balance_check,0.0,2026-04-17 06:54:44.185318,CUST2221,success
REAL000799,Airport Terminal,deposit,476.57,2026-01-30 21:29:44.185393,CUST8710,success
REAL000800,Hospital Complex,withdrawal,40.0,2026-04-02 16:00:44.185496,CUST6822,success
REAL000801,University Campus,withdrawal,200.0,2026-01-27 16:28:44.185597,CUST6993,success
REAL000802,University Campus,balance_check,0.0,2026-02-16 03:03:44.185709,CUST6085,success
REAL000803,Airport Terminal,withdrawal,300.0,2026-03-20 02:31:44.185804,CUST4435,success
REAL000804,Shopping Mall,deposit,1311.06,2026-04-16 03:52:44.185911,CUST3971,success
REAL000805,Airport Terminal,balance_check,0.0,2026-03-22 04:03:44.186050,CUST4981,success
REAL000806,University Campus,withdrawal,20.0,2026-04-08 17:30:44.186176,CUST9266,success
REAL000807,University Campus,withdrawal,300.0,2026-03-07 16:59:44.186407,CUST8647,success
REAL000808,Hospital Complex,withdrawal,120.0,2026-04-15 22:46:44.186965,CUST8111,failed
REAL000809,University Campus,withdrawal,180.0,2026-03-08 03:43:44.187188,CUST4083,success
REAL000810,University Campus,withdrawal,40.0,2026-03-27 23:45:44.187389,CUST6072,failed
REAL000811,Airport Terminal,withdrawal,40.0,2026-01-22 00:08:44.187534,CUST8847,success
REAL000812,Shopping Mall,withdrawal,500.0,2026-01-24 01:20:44.187629,CUST5763,success
REAL000813,Airport Terminal,withdrawal,100.0,2026-01-25 03:40:44.187755,CUST4867,success
REAL000814,Shopping Mall,withdrawal,40.0,2026-03-27 00:06:44.187876,CUST7404,success
REAL000815,University Campus,withdrawal,20.0,2026-02-07 02:35:44.187989,CUST7054,success
REAL000816,Downtown Branch,withdrawal,500.0,2026-02-01 03:21:44.188096,CUST2030,success
REAL000817,Hospital Complex,withdrawal,200.0,2026-03-31 03:55:44.188205,CUST7598,success
REAL000818,Hospital Complex,balance_check,0.0,2026-02-20 19:05:44.188316,CUST1233,success
REAL000819,Airport Terminal,deposit,645.61,2026-03-26 03:55:44.188426,CUST2214,success
REAL000820,Airport Terminal,balance_check,0.0,2026-03-23 03:53:44.188542,CUST6917,failed
REAL000821,Shopping Mall,deposit,196.62,2026-01-28 03:03:44.188637,CUST1378,success
REAL000822,Hospital Complex,withdrawal,200.0,2026-04-17 15:45:44.188734,CUST2888,success
REAL000823,Downtown Branch,balance_check,0.0,2026-04-01 00:42:44.188847,CUST9701,success
REAL000824,Airport Terminal,withdrawal,100.0,2026-04-11 15:17:44.188975,CUST2222,success
REAL000825,Airport Terminal,deposit,765.35,2026-01-25 14:24:44.189102,CUST2325,success
REAL000826,Hospital Complex,withdrawal,60.0,2026-03-11 17:31:44.189304,CUST2242,success
REAL000827,University Campus,balance_check,0.0,2026-01-30 23:30:44.189597,CUST2824,success
REAL000828,Downtown Branch,withdrawal,20.0,2026-03-29 23:16:44.189686,CUST1064,success
REAL000829,Shopping Mall,balance_check,0.0,2026-04-11 23:04:44.189824,CUST4083,success
REAL000830,Hospital Complex,balance_check,0.0,2026-03-01 19:49:44.189954,CUST1823,success
REAL000831,University Campus,balance_check,0.0,2026-04-16 02:44:44.190055,CUST6534,success
REAL000832,Airport Terminal,deposit,886.85,2026-02-26 16:58:44.190146,CUST6212,success
REAL000833,Airport Terminal,withdrawal,200.0,2026-04-08 06:07:44.190254,CUST9648,success
REAL000834,Hospital Complex,withdrawal,160.0,2026-02-23 15:19:44.190447,CUST9817,success
REAL000835,Downtown Branch,balance_check,0.0,2026-01-30 23:41:44.190566,CUST8903,success
REAL000836,Shopping Mall,balance_check,0.0,2026-01-24 23:29:44.190650,CUST1667,failed
REAL000837,Hospital Complex,balance_check,0.0,2026-03-03 17:35:44.190778,CUST4620,success
REAL000838,Downtown Branch,balance_check,0.0,2026-04-11 14:57:44.190854,CUST1809,success
REAL000839,Shopping Mall,withdrawal,500.0,2026-03-23 18:26:44.190998,CUST9445,success
REAL000840,Hospital Complex,deposit,725.24,2026-04-02 15:58:44.191141,CUST3908,success
REAL000841,University Campus,withdrawal,40.0,2026-02-19 01:02:44.191225,CUST9593,success
REAL000842,Hospital Complex,withdrawal,100.0,2026-03-08 06:22:44.191334,CUST9401,success
REAL000843,Downtown Branch,balance_check,0.0,2026-01-19 16:22:44.191460,CUST9795,success
REAL000844,Shopping Mall,transfer,880.46,2026-03-27 18:05:44.191551,CUST3835,success
REAL000845,University Campus,transfer,510.0,2026-02-28 18:40:44.191650,CUST6153,success
REAL000846,Shopping Mall,deposit,463.36,2026-02-17 03:51:44.191746,CUST9101,success
REAL000847,Hospital Complex,deposit,1024.83,2026-03-20 15:57:44.191844,CUST4179,success
REAL000848,Shopping Mall,balance_check,0.0,2026-03-02 02:38:44.191942,CUST8013,success
REAL000849,University Campus,deposit,1082.55,2026-02-17 03:27:44.192015,CUST5647,success
REAL000850,University Campus,transfer,156.77,2026-02-14 18:55:44.192112,CUST5784,success
REAL000851,University Campus,withdrawal,120.0,2026-02-08 03:28:44.192209,CUST9728,success
REAL000852,Shopping Mall,transfer,849.05,2026-02-07 18:41:44.192333,CUST5542,success
REAL000853,Downtown Branch,withdrawal,500.0,2026-04-06 18:51:44.192445,CUST6409,success
REAL000854,University Campus,withdrawal,180.0,2026-03-20 00:12:44.192548,CUST1028,success
REAL000855,Hospital Complex,deposit,1486.56,2026-03-11 21:01:44.192644,CUST7372,success
REAL000856,Shopping Mall,withdrawal,20.0,2026-01-21 16:08:44.192742,CUST4740,success
REAL000857,Downtown Branch,transfer,581.01,2026-02-10 17:16:44.192850,CUST4808,success
REAL000858,University Campus,withdrawal,100.0,2026-04-01 19:04:44.192947,CUST9128,success
REAL000859,Hospital Complex,withdrawal,20.0,2026-01-31 16:43:44.193057,CUST8065,success
REAL000860,University Campus,withdrawal,60.0,2026-03-26 00:12:44.193165,CUST6780,success
REAL000861,University Campus,withdrawal,20.0,2026-01-20 22:48:44.193273,CUST9340,success
REAL000862,Downtown Branch,withdrawal,120.0,2026-04-03 22:18:44.193387,CUST8233,success
REAL000863,Airport Terminal,withdrawal,160.0,2026-01-28 02:52:44.193498,CUST9780,success
REAL000864,University Campus,withdrawal,400.0,2026-03-26 23:11:44.193605,CUST3986,success
REAL000865,Airport Terminal,withdrawal,300.0,2026-02-21 18:51:44.193717,CUST2353,success
REAL000866,Hospital Complex,withdrawal,400.0,2026-01-21 19:02:44.193830,CUST1804,success
REAL000867,Shopping Mall,withdrawal,120.0,2026-03-29 03:33:44.193940,CUST9444,success
REAL000868,Airport Terminal,withdrawal,300.0,2026-02-13 16:28:44.194096,CUST4057,success
REAL000869,Airport Terminal,balance_check,0.0,2026-02-26 22:43:44.194253,CUST6783,success
REAL000870,Shopping Mall,balance_check,0.0,2026-04-09 18:12:44.194372,CUST2079,success
REAL000871,Airport Terminal,balance_check,0.0,2026-04-09 22:36:44.194558,CUST9791,success
REAL000872,Downtown Branch,withdrawal,20.0,2026-03-07 18:48:44.194973,CUST5864,success
REAL000873,University Campus,withdrawal,20.0,2026-03-30 15:51:44.195092,CUST2309,success
REAL000874,Hospital Complex,withdrawal,300.0,2026-03-14 18:09:44.195208,CUST3711,success
REAL000875,Shopping Mall,balance_check,0.0,2026-01-30 10:36:44.195303,CUST2834,success
REAL000876,Airport Terminal,withdrawal,200.0,2026-02-24 18:35:44.195400,CUST4258,success
REAL000877,Airport Terminal,balance_check,0.0,2026-03-04 00:32:44.195498,CUST5480,success
REAL000878,Downtown Branch,withdrawal,300.0,2026-04-17 16:57:44.195591,CUST1109,success
REAL000879,Downtown Branch,withdrawal,100.0,2026-01-26 03:21:44.195683,CUST1104,success
REAL000880,Hospital Complex,withdrawal,40.0,2026-03-08 02:35:44.195794,CUST1783,success
REAL000881,Hospital Complex,withdrawal,200.0,2026-01-27 07:20:44.195885,CUST9572,success
REAL000882,Hospital Complex,withdrawal,120.0,2026-03-30 21:56:44.195979,CUST3691,success
REAL000883,Downtown Branch,withdrawal,60.0,2026-04-01 23:15:44.196075,CUST3587,success
REAL000884,Shopping Mall,deposit,924.39,2026-04-09 16:13:44.196185,CUST1440,success
REAL000885,Shopping Mall,withdrawal,80.0,2026-02-14 14:33:44.196274,CUST4262,failed
REAL000886,Airport Terminal,withdrawal,500.0,2026-02-28 04:08:44.196388,CUST5109,success
REAL000887,University Campus,withdrawal,180.0,2026-04-11 17:48:44.196499,CUST1818,success
REAL000888,Hospital Complex,withdrawal,60.0,2026-03-21 16:56:44.196637,CUST8232,success
REAL000889,Downtown Branch,balance_check,0.0,2026-03-31 00:04:44.196746,CUST3401,success
REAL000890,University Campus,withdrawal,200.0,2026-01-26 00:13:44.196837,CUST6615,success
