transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour,day_of_week
FIX001010,Downtown Branch,balance_check,0.0,2026-04-13 02:26:17.174365,CUST6008,success,2,Monday
FIX001011,Downtown Branch,withdrawal,40.0,2026-02-26 23:54:17.174520,CUST4088,success,23,Thursday
FIX001012,Shopping Mall,balance_check,0.0,2026-02-01 22:22:17.174680,CUST5975,success,22,Sunday
FIX001013,Train Station,withdrawal,200.0,2026-03-23 17:21:17.174827,CUST2995,success,17,Monday
FIX001014,Downtown Branch,withdrawal,140.0,2026-02-27 16:57:17.174995,CUST9015,failed,16,Friday
FIX001015,Shopping Mall,deposit,471.62,2026-03-03 14:00:17.175160,CUST7144,success,14,Tuesday
FIX001016,Downtown Branch,withdrawal,200.0,2026-03-24 17:53:17.175310,CUST2374,success,17,Tuesday
FIX001017,Hospital Complex,withdrawal,140.0,2026-02-28 04:59:17.175476,CUST9659,success,4,Saturday
FIX001018,Shopping Mall,transfer,85.49,2026-01-22 19:31:17.175632,CUST1444,success,19,Thursday
FIX001019,Downtown Branch,withdrawal,400.0,2026-03-27 23:28:17.175781,CUST7828,success,23,Friday
FIX001020,Downtown Branch,withdrawal,500.0,2026-02-23 18:57:17.175941,CUST9741,success,18,Monday
FIX001021,Airport Terminal,deposit,999.77,2026-01-29 14:14:17.176097,CUST1755,success,14,Thursday
FIX001022,University Campus,withdrawal,120.0,2026-03-06 13:11:17.176240,CUST2316,success,13,Friday
FIX001023,Train Station,withdrawal,20.0,2026-02-25 21:46:17.176411,CUST2864,success,21,Wednesday
FIX001024,University Campus,balance_check,0.0,2026-02-02 01:01:17.176573,CUST7554,success,1,Monday
FIX001025,Shopping Mall,balance_check,0.0,2026-04-10 00:03:17.176715,CUST2118,success,0,Friday
FIX001026,Downtown Branch,withdrawal,80.0,2026-02-03 04:05:17.176850,CUST8416,success,4,Tuesday
FIX001027,Downtown Branch,balance_check,0.0,2026-03-21 01:58:17.177006,CUST5374,success,1,Saturday
FIX001028,Downtown Branch,balance_check,0.0,2026-04-17 17:52:17.177147,CUST2264,success,17,Friday
FIX001029,Downtown Branch,balance_check,0.0,2026-02-07 04:14:17.177283,CUST6353,success,4,Saturday
FIX001030,Airport Terminal,withdrawal,100.0,2026-03-30 18:06:17.177425,CUST9252,success,18,Monday
FIX001031,Airport Terminal,withdrawal,100.0,2026-02-08 14:05:17.177582,CUST1958,success,14,Sunday
FIX001032,Train Station,deposit,996.88,2026-01-27 21:52:17.177741,CUST1761,failed,21,Tuesday
FIX001033,Downtown Branch,balance_check,0.0,2026-03-17 18:39:17.177890,CUST2525,success,18,Tuesday
FIX001034,Shopping Mall,balance_check,0.0,2026-03-19 04:04:17.178034,CUST6255,success,4,Thursday
FIX001035,Shopping Mall,withdrawal,140.0,2026-03-11 23:53:17.178170,CUST7071,success,23,Wednesday
FIX001036,Shopping Mall,withdrawal,200.0,2026-03-02 00:00:17.178340,CUST1793,success,0,Monday
FIX001037,Train Station,withdrawal,120.0,2026-03-10 02:54:17.178517,CUST2750,success,2,Tuesday
FIX001038,Shopping Mall,balance_check,0.0,2026-03-14 18:07:17.178676,CUST4397,failed,18,Saturday
FIX001039,Train Station,withdrawal,100.0,2026-03-28 17:03:17.178811,CUST1770,success,17,Saturday
FIX001040,Shopping Mall,withdrawal,300.0,2026-02-16 04:15:17.178970,CUST7890,success,4,Monday
FIX001041,University Campus,withdrawal,40.0,2026-04-09 13:25:17.179140,CUST3575,success,13,Thursday
FIX001042,Hospital Complex,withdrawal,60.0,2026-01-29 00:30:17.179313,CUST8989,success,0,Thursday
FIX001043,Airport Terminal,transfer,77.39,2026-01-25 04:05:17.179489,CUST8032,success,4,Sunday
FIX001044,Shopping Mall,withdrawal,200.0,2026-04-10 22:04:17.179789,CUST9324,success,22,Friday
FIX001045,University Campus,withdrawal,20.0,2026-03-28 22:49:17.179988,CUST7461,success,22,Saturday
FIX001046,Airport Terminal,deposit,938.15,2026-02-09 00:17:17.180157,CUST3179,success,0,Monday
FIX001047,Downtown Branch,withdrawal,160.0,2026-02-27 15:24:17.180401,CUST5276,success,15,Friday
FIX001048,Downtown Branch,withdrawal,120.0,2026-03-09 23:59:17.180616,CUST1442,success,23,Monday
FIX001049,Hospital Complex,withdrawal,200.0,2026-03-24 18:36:17.180874,CUST1562,failed,18,Tuesday
FIX001050,Airport Terminal,withdrawal,20.0,2026-03-04 04:21:17.181135,CUST2291,success,4,Wednesday
FIX001051,Downtown Branch,withdrawal,40.0,2026-02-18 03:18:17.181331,CUST2233,success,3,Wednesday
FIX001052,Downtown Branch,balance_check,0.0,2026-01-30 03:08:17.181494,CUST4850,success,3,Friday
FIX001053,Hospital Complex,withdrawal,80.0,2026-03-18 04:58:17.181650,CUST2536,success,4,Wednesday
FIX001054,University Campus,transfer,930.22,2026-04-10 02:56:17.181811,CUST6935,success,2,Friday
FIX001055,Hospital Complex,balance_check,0.0,2026-04-07 22:55:17.181976,CUST3822,success,22,Tuesday
FIX001056,Shopping Mall,withdrawal,200.0,2026-01-20 02:41:17.182205,CUST9910,success,2,Tuesday
FIX001057,University Campus,balance_check,0.0,2026-03-18 23:23:17.182390,CUST7929,success,23,Wednesday
FIX001058,Train Station,balance_check,0.0,2026-02-23 02:52:17.182549,CUST5994,success,2,Monday
FIX001059,Hospital Complex,balance_check,0.0,2026-02-15 22:41:17.182687,CUST2809,failed,22,Sunday
FIX001060,Downtown Branch,withdrawal,100.0,2026-02-15 03:50:17.182823,CUST6492,success,3,Sunday
FIX001061,Downtown Branch,withdrawal,300.0,2026-02-21 04:04:17.182983,CUST3963,success,4,Saturday
FIX001062,Train Station,withdrawal,60.0,2026-02-24 17:18:17.183147,CUST9879,success,17,Tuesday
FIX001063,Airport Terminal,withdrawal,40.0,2026-04-03 05:07:17.183407,CUST8910,success,5,Friday
FIX001064,Hospital Complex,deposit,1746.24,2026-04-08 22:04:17.183671,CUST2555,success,22,Wednesday
FIX001065,Hospital Complex,balance_check,0.0,2026-02-10 04:39:17.183836,CUST9065,success,4,Tuesday
FIX001066,Airport Terminal,withdrawal,20.0,2026-04-11 04:54:17.183974,CUST8887,success,4,Saturday
FIX001067,Airport Terminal,withdrawal,40.0,2026-03-08 23:17:17.184135,CUST2878,success,23,Sunday
FIX001068,Downtown Branch,withdrawal,20.0,2026-02-21 04:32:17.184298,CUST3980,success,4,Saturday
FIX001069,Train Station,deposit,877.81,2026-01-29 17:52:17.184479,CUST8565,success,17,Thursday
FIX001070,Shopping Mall,deposit,1318.66,2026-02-17 23:12:17.184635,CUST1815,success,23,Tuesday
FIX001071,Shopping Mall,deposit,140.58,2026-01-20 03:23:17.184780,CUST5513,success,3,Tuesday
FIX001072,Downtown Branch,deposit,593.56,2026-03-07 17:24:17.184937,CUST3282,success,17,Saturday
FIX001073,Downtown Branch,withdrawal,140.0,2026-02-08 19:17:17.185116,CUST7277,success,19,Sunday
FIX001074,Train Station,balance_check,0.0,2026-03-12 18:35:17.185309,CUST6696,success,18,Thursday
FIX001075,Downtown Branch,withdrawal,140.0,2026-02-21 19:01:17.185445,CUST3274,success,19,Saturday
FIX001076,University Campus,withdrawal,20.0,2026-02-02 02:31:17.185606,CUST4093,success,2,Monday
FIX001077,Hospital Complex,withdrawal,200.0,2026-02-01 12:51:17.185770,CUST2618,success,12,Sunday
FIX001078,Hospital Complex,withdrawal,60.0,2026-03-15 01:38:17.185931,CUST6289,success,1,Sunday
FIX001079,Downtown Branch,withdrawal,40.0,2026-01-19 20:02:17.186090,CUST7635,success,20,Monday
FIX001080,University Campus,balance_check,0.0,2026-03-06 23:29:17.186255,CUST3815,failed,23,Friday
FIX001081,Downtown Branch,withdrawal,100.0,2026-02-09 18:56:17.186398,CUST2074,success,18,Monday
FIX001082,Downtown Branch,withdrawal,120.0,2026-01-30 05:15:17.186579,CUST7103,success,5,Friday
FIX001083,Downtown Branch,withdrawal,200.0,2026-01-26 03:29:17.186739,CUST8211,success,3,Monday
FIX001084,Airport Terminal,withdrawal,140.0,2026-04-11 22:28:17.186898,CUST2406,success,22,Saturday
FIX001085,Shopping Mall,withdrawal,100.0,2026-02-05 19:20:17.187054,CUST8644,success,19,Thursday
FIX001086,Train Station,withdrawal,100.0,2026-03-10 13:27:17.187213,CUST8550,success,13,Tuesday
FIX001087,Airport Terminal,withdrawal,100.0,2026-04-14 03:21:17.187378,CUST7375,success,3,Tuesday
FIX001088,University Campus,balance_check,0.0,2026-01-19 14:54:17.187532,CUST1076,success,14,Monday
FIX001089,University Campus,withdrawal,80.0,2026-03-15 00:03:17.187673,CUST4659,success,0,Sunday
FIX001090,Downtown Branch,deposit,880.73,2026-01-28 17:36:17.187832,CUST7487,success,17,Wednesday
FIX001091,Hospital Complex,withdrawal,200.0,2026-04-17 03:32:17.187977,CUST2658,success,3,Friday
FIX001092,Train Station,withdrawal,200.0,2026-04-02 19:23:17.188143,CUST5746,success,19,Thursday
FIX001093,Shopping Mall,withdrawal,80.0,2026-03-12 01:11:17.188302,CUST4598,success,1,Thursday
FIX001094,Shopping Mall,withdrawal,80.0,2026-02-02 21:21:17.188476,CUST7676,success,21,Monday
FIX001095,Train Station,withdrawal,140.0,2026-04-04 18:23:17.188645,CUST5412,success,18,Saturday
FIX001096,Hospital Complex,balance_check,0.0,2026-03-16 16:04:17.188806,CUST8971,success,16,Monday
FIX001097,Hospital Complex,withdrawal,60.0,2026-03-04 17:53:17.188942,CUST3429,success,17,Wednesday
FIX001098,Downtown Branch,withdrawal,120.0,2026-03-09 03:32:17.189111,CUST9500,success,3,Monday
FIX001099,Airport Terminal,balance_check,0.0,2026-02-21 15:20:17.189270,CUST7875,success,15,Saturday
FIX001100,Downtown Branch,withdrawal,200.0,2026-04-16 03:14:17.189414,CUST3500,success,3,Thursday
FIX001101,Downtown Branch,withdrawal,80.0,2026-01-28 03:57:17.189574,CUST6430,success,3,Wednesday
FIX001102,Hospital Complex,balance_check,0.0,2026-02-10 02:01:17.189744,CUST4331,success,2,Tuesday
FIX001103,Airport Terminal,deposit,352.47,2026-03-05 18:17:17.189887,CUST6614,success,18,Thursday
FIX001104,Airport Terminal,withdrawal,140.0,2026-03-27 18:46:17.190031,CUST5200,success,18,Friday
FIX001105,Downtown Branch,deposit,993.85,2026-03-04 03:53:17.190191,CUST6703,success,3,Wednesday
FIX001106,Train Station,withdrawal,40.0,2026-03-24 00:47:17.190331,CUST3611,success,0,Tuesday
FIX001107,University Campus,withdrawal,120.0,2026-01-20 12:50:17.190502,CUST7560,success,12,Tuesday
FIX001108,Shopping Mall,withdrawal,200.0,2026-03-15 15:33:17.190670,CUST9281,success,15,Sunday
FIX001109,Airport Terminal,withdrawal,100.0,2026-04-15 20:03:17.190826,CUST6120,success,20,Wednesday
FIX001110,Train Station,balance_check,0.0,2026-03-29 21:05:17.190985,CUST2816,success,21,Sunday
FIX001111,Train Station,transfer,510.88,2026-01-20 00:00:17.191125,CUST1948,success,0,Tuesday
FIX001112,Downtown Branch,balance_check,0.0,2026-04-09 23:13:17.191280,CUST3093,success,23,Thursday
FIX001113,Downtown Branch,withdrawal,40.0,2026-03-04 04:12:17.191417,CUST6604,success,4,Wednesday
FIX001114,Airport Terminal,withdrawal,100.0,2026-02-01 19:33:17.191573,CUST8701,success,19,Sunday
FIX001115,Downtown Branch,withdrawal,200.0,2026-03-17 03:43:17.191746,CUST6193,success,3,Tuesday
FIX001116,Train Station,deposit,1156.06,2026-02-08 02:32:17.191913,CUST1107,success,2,Sunday
FIX001117,University Campus,withdrawal,200.0,2026-01-30 18:54:17.192058,CUST1559,success,18,Friday
FIX001118,Hospital Complex,withdrawal,120.0,2026-02-06 16:37:17.192218,CUST1916,success,16,Friday
FIX001119,University Campus,balance_check,0.0,2026-03-20 21:04:17.192375,CUST4065,success,21,Friday
FIX001120,Airport Terminal,withdrawal,140.0,2026-02-07 04:06:17.192539,CUST8963,failed,4,Saturday
FIX001121,Downtown Branch,withdrawal,100.0,2026-04-07 03:55:17.192701,CUST9651,success,3,Tuesday
FIX001122,Train Station,withdrawal,80.0,2026-02-12 04:11:17.192860,CUST7096,success,4,Thursday
FIX001123,Airport Terminal,withdrawal,60.0,2026-02-04 16:13:17.193018,CUST5317,success,16,Wednesday
FIX001124,University Campus,balance_check,0.0,2026-03-24 23:33:17.193177,CUST3952,success,23,Tuesday
FIX001125,Shopping Mall,withdrawal,160.0,2026-02-20 03:22:17.193312,CUST9776,success,3,Friday
FIX001126,Airport Terminal,balance_check,0.0,2026-02-15 17:34:17.193479,CUST1540,success,17,Sunday
FIX001127,Hospital Complex,withdrawal,200.0,2026-03-15 23:45:17.193622,CUST8013,success,23,Sunday
FIX001128,Train Station,withdrawal,100.0,2026-03-31 02:28:17.193784,CUST3770,success,2,Tuesday
FIX001129,University Campus,balance_check,0.0,2026-03-01 02:22:17.193942,CUST3180,success,2,Sunday
FIX001130,Downtown Branch,withdrawal,60.0,2026-01-30 03:31:17.194078,CUST6664,success,3,Friday
FIX001131,Downtown Branch,withdrawal,80.0,2026-03-14 20:09:17.194242,CUST2903,failed,20,Saturday
FIX001132,Airport Terminal,withdrawal,100.0,2026-02-24 13:38:17.194410,CUST6600,success,13,Tuesday
FIX001133,University Campus,withdrawal,120.0,2026-02-23 04:49:17.194590,CUST1372,success,4,Monday
FIX001134,Airport Terminal,withdrawal,140.0,2026-03-01 19:35:17.194747,CUST2919,success,19,Sunday
FIX001135,Downtown Branch,transfer,669.98,2026-03-09 03:58:17.194911,CUST6302,success,3,Monday
FIX001136,University Campus,transfer,449.07,2026-01-31 16:30:17.195054,CUST2629,success,16,Saturday
FIX001137,Shopping Mall,balance_check,0.0,2026-03-04 17:22:17.195198,CUST1839,success,17,Wednesday
FIX001138,Shopping Mall,deposit,508.14,2026-01-22 18:58:17.195334,CUST5666,success,18,Thursday
FIX001139,Hospital Complex,withdrawal,300.0,2026-03-03 17:45:17.195478,CUST3063,success,17,Tuesday
FIX001140,Downtown Branch,withdrawal,80.0,2026-04-14 04:32:17.195639,CUST8642,success,4,Tuesday
FIX001141,Shopping Mall,withdrawal,200.0,2026-04-10 12:35:17.196001,CUST8820,success,12,Friday
FIX001142,University Campus,withdrawal,160.0,2026-03-01 04:25:17.196276,CUST9473,success,4,Sunday
FIX001143,Downtown Branch,balance_check,0.0,2026-02-23 04:02:17.196504,CUST3776,success,4,Monday
FIX001144,Hospital Complex,withdrawal,160.0,2026-04-06 20:57:17.196672,CUST6624,success,20,Monday
FIX001145,Train Station,withdrawal,20.0,2026-01-22 23:02:17.196840,CUST4939,success,23,Thursday
FIX001146,Downtown Branch,withdrawal,100.0,2026-02-15 14:38:17.197015,CUST8904,success,14,Sunday
FIX001147,Shopping Mall,deposit,2337.3,2026-02-18 23:19:17.197229,CUST7227,success,23,Wednesday
FIX001148,Shopping Mall,balance_check,0.0,2026-01-23 02:52:17.197438,CUST6289,success,2,Friday
FIX001149,Train Station,withdrawal,160.0,2026-01-23 03:22:17.197607,CUST3160,success,3,Friday
FIX001150,Train Station,withdrawal,80.0,2026-03-12 18:54:17.197770,CUST9093,success,18,Thursday
FIX001151,Shopping Mall,withdrawal,120.0,2026-01-24 04:03:17.197965,CUST8887,success,4,Saturday
FIX001152,University Campus,withdrawal,200.0,2026-04-07 22:45:17.198173,CUST4996,success,22,Tuesday
FIX001153,Downtown Branch,withdrawal,100.0,2026-01-23 02:48:17.198346,CUST2614,failed,2,Friday
FIX001154,Airport Terminal,withdrawal,160.0,2026-01-30 18:42:17.198645,CUST6733,success,18,Friday
FIX001155,Downtown Branch,withdrawal,60.0,2026-02-22 01:57:17.198925,CUST5960,success,1,Sunday
FIX001156,Downtown Branch,balance_check,0.0,2026-04-10 03:25:17.199227,CUST1978,success,3,Friday
FIX001157,Airport Terminal,withdrawal,200.0,2026-02-11 02:20:17.199499,CUST5121,success,2,Wednesday
FIX001158,Airport Terminal,withdrawal,80.0,2026-02-17 22:56:17.199822,CUST7539,success,22,Tuesday
FIX001159,Train Station,transfer,293.99,2026-04-12 03:55:17.200119,CUST2885,success,3,Sunday
FIX001160,Hospital Complex,withdrawal,20.0,2026-04-11 16:06:17.200357,CUST9272,failed,16,Saturday
FIX001161,Hospital Complex,withdrawal,160.0,2026-03-27 15:30:17.200591,CUST3523,success,15,Friday
FIX001162,Shopping Mall,withdrawal,200.0,2026-02-08 13:14:17.200830,CUST9400,success,13,Sunday
FIX001163,Hospital Complex,balance_check,0.0,2026-03-07 19:54:17.201050,CUST2291,success,19,Saturday
FIX001164,Hospital Complex,balance_check,0.0,2026-04-06 13:53:17.201235,CUST1825,success,13,Monday
FIX001165,University Campus,transfer,264.59,2026-02-02 01:22:17.201377,CUST6396,success,1,Monday
FIX001166,University Campus,withdrawal,400.0,2026-01-24 18:51:17.201536,CUST5215,success,18,Saturday
FIX001167,Hospital Complex,withdrawal,120.0,2026-03-12 03:34:17.201720,CUST6445,success,3,Thursday
FIX001168,Downtown Branch,balance_check,0.0,2026-02-28 18:47:17.201880,CUST2839,success,18,Saturday
FIX001169,Shopping Mall,withdrawal,100.0,2026-02-20 00:08:17.202015,CUST7060,success,0,Friday
FIX001170,Hospital Complex,withdrawal,100.0,2026-02-01 15:05:17.202180,CUST9621,success,15,Sunday
FIX001171,Airport Terminal,withdrawal,300.0,2026-03-07 17:50:17.202347,CUST3249,success,17,Saturday
FIX001172,Shopping Mall,withdrawal,80.0,2026-03-29 15:52:17.202508,CUST9961,success,15,Sunday
FIX001173,Airport Terminal,balance_check,0.0,2026-03-16 23:34:17.202669,CUST8849,success,23,Monday
FIX001174,Shopping Mall,deposit,1667.24,2026-03-14 02:42:17.202805,CUST6819,success,2,Saturday
FIX001175,Airport Terminal,withdrawal,100.0,2026-02-07 04:15:17.202950,CUST6181,success,4,Saturday
FIX001176,Train Station,withdrawal,300.0,2026-04-17 03:39:17.203109,CUST7336,success,3,Friday
FIX001177,Train Station,balance_check,0.0,2026-03-25 03:59:17.203268,CUST5008,failed,3,Wednesday
FIX001178,Hospital Complex,withdrawal,200.0,2026-03-04 02:12:17.203400,CUST4723,success,2,Wednesday
FIX001179,Downtown Branch,withdrawal,400.0,2026-03-05 03:43:17.203576,CUST1717,success,3,Thursday
FIX001180,University Campus,balance_check,0.0,2026-02-11 19:54:17.203735,CUST7632,success,19,Wednesday
FIX001181,Shopping Mall,withdrawal,60.0,2026-02-27 12:44:17.203871,CUST5716,success,12,Friday
FIX001182,Shopping Mall,withdrawal,300.0,2026-02-10 23:43:17.204035,CUST3058,success,23,Tuesday
FIX001183,Train Station,withdrawal,20.0,2026-03-09 20:51:17.204203,CUST7057,success,20,Monday
FIX001184,University Campus,withdrawal,100.0,2026-04-13 12:56:17.204364,CUST3060,success,12,Monday
FIX001185,Shopping Mall,withdrawal,160.0,2026-01-23 13:48:17.204524,CUST8956,success,13,Friday
FIX001186,Shopping Mall,withdrawal,120.0,2026-02-18 17:53:17.204688,CUST4283,success,17,Wednesday
FIX001187,University Campus,withdrawal,120.0,2026-01-22 15:47:17.204851,CUST6247,success,15,Thursday
FIX001188,Airport Terminal,withdrawal,60.0,2026-04-14 13:11:17.205006,CUST3430,success,13,Tuesday
FIX001189,Airport Terminal,transfer,662.44,2026-02-23 04:35:17.205170,CUST9015,failed,4,Monday
FIX001190,University Campus,deposit,856.83,2026-02-16 15:19:17.205324,CUST8422,success,15,Monday
FIX001191,Airport Terminal,withdrawal,140.0,2026-03-04 23:58:17.205469,CUST1325,success,23,Wednesday
FIX001192,Airport Terminal,withdrawal,140.0,2026-02-02 12:40:17.205640,CUST7391,success,12,Monday
FIX001193,Downtown Branch,balance_check,0.0,2026-03-24 13:14:17.205801,CUST2663,success,13,Tuesday
FIX001194,Train Station,deposit,1584.99,2026-04-18 18:51:17.205940,CUST6127,success,18,Saturday
FIX001195,Airport Terminal,deposit,1617.32,2026-04-01 18:49:17.206086,CUST9784,success,18,Wednesday
FIX001196,University Campus,withdrawal,140.0,2026-04-12 21:26:17.206227,CUST4626,success,21,Sunday
FIX001197,Airport Terminal,withdrawal,500.0,2026-04-15 03:47:17.206391,CUST7787,success,3,Wednesday
FIX001198,University Campus,withdrawal,60.0,2026-04-10 16:20:17.206553,CUST1056,success,16,Friday
FIX001199,Airport Terminal,withdrawal,140.0,2026-02-03 16:50:17.206713,CUST7984,success,16,Tuesday
FIX001200,Downtown Branch,balance_check,0.0,2026-03-28 21:08:17.206874,CUST6783,success,21,Saturday
FIX001201,Airport Terminal,balance_check,0.0,2026-03-01 04:29:17.207017,CUST4759,success,4,Sunday
FIX001202,University Campus,withdrawal,40.0,2026-02-01 17:04:17.207153,CUST8377,success,17,Sunday
FIX001203,Shopping Mall,withdrawal,80.0,2026-03-24 05:07:17.207311,CUST8879,success,5,Tuesday
FIX001204,Train Station,withdrawal,200.0,2026-04-09 19:26:17.207472,CUST7746,success,19,Thursday
FIX001205,Downtown Branch,withdrawal,160.0,2026-03-24 03:22:17.207651,CUST4674,success,3,Tuesday
FIX001206,Airport Terminal,withdrawal,80.0,2026-01-28 13:45:17.207807,CUST2878,success,13,Wednesday
FIX001207,Downtown Branch,balance_check,0.0,2026-02-22 03:56:17.207971,CUST7412,success,3,Sunday
FIX001208,Train Station,withdrawal,100.0,2026-04-14 03:31:17.208107,CUST7412,success,3,Tuesday
FIX001209,Downtown Branch,withdrawal,100.0,2026-02-18 19:17:17.208266,CUST4046,success,19,Wednesday
FIX001210,Shopping Mall,withdrawal,200.0,2026-02-24 18:59:17.208514,CUST1815,success,18,Tuesday
FIX001211,Downtown Branch,withdrawal,200.0,2026-02-16 03:02:17.208759,CUST7324,success,3,Monday
FIX001212,Airport Terminal,withdrawal,140.0,2026-04-11 17:36:17.208926,CUST8433,success,17,Saturday
FIX001213,Downtown Branch,withdrawal,120.0,2026-01-28 16:43:17.209098,CUST6443,success,16,Wednesday
FIX001214,Downtown Branch,balance_check,0.0,2026-03-21 03:25:17.209258,CUST1015,success,3,Saturday
FIX001215,University Campus,withdrawal,400.0,2026-02-16 18:43:17.209394,CUST2088,failed,18,Monday
FIX001216,Hospital Complex,withdrawal,100.0,2026-03-04 05:13:17.209660,CUST4414,success,5,Wednesday
FIX001217,Downtown Branch,withdrawal,100.0,2026-04-04 04:23:17.209915,CUST4291,success,4,Saturday
FIX001218,Downtown Branch,withdrawal,500.0,2026-03-11 23:38:17.210120,CUST9785,success,23,Wednesday
FIX001219,Downtown Branch,withdrawal,80.0,2026-04-07 14:59:17.210286,CUST1613,success,14,Tuesday
FIX001220,Hospital Complex,withdrawal,60.0,2026-03-08 05:03:17.210455,CUST9713,success,5,Sunday
FIX001221,Hospital Complex,withdrawal,200.0,2026-02-17 03:24:17.210616,CUST4124,success,3,Tuesday
FIX001222,University Campus,withdrawal,120.0,2026-03-06 23:48:17.210777,CUST6299,failed,23,Friday
FIX001223,Shopping Mall,withdrawal,200.0,2026-03-02 17:43:17.210940,CUST5674,success,17,Monday
FIX001224,Downtown Branch,balance_check,0.0,2026-02-08 03:21:17.211156,CUST8556,success,3,Sunday
FIX001225,Airport Terminal,withdrawal,120.0,2026-02-03 04:36:17.211314,CUST9708,success,4,Tuesday
FIX001226,Hospital Complex,withdrawal,140.0,2026-01-26 00:46:17.211649,CUST4056,success,0,Monday
FIX001227,Hospital Complex,withdrawal,200.0,2026-02-16 23:49:17.211874,CUST4770,success,23,Monday
FIX001228,Shopping Mall,withdrawal,120.0,2026-02-23 17:14:17.212039,CUST1942,success,17,Monday
FIX001229,Downtown Branch,withdrawal,80.0,2026-02-21 00:55:17.212284,CUST4897,success,0,Saturday
FIX001230,University Campus,withdrawal,120.0,2026-03-23 12:22:17.212509,CUST8429,success,12,Monday
FIX001231,Downtown Branch,deposit,348.13,2026-01-23 01:30:17.212677,CUST2032,success,1,Friday
FIX001232,Shopping Mall,balance_check,0.0,2026-03-16 17:37:17.212831,CUST8730,success,17,Monday
FIX001233,Airport Terminal,withdrawal,140.0,2026-04-12 03:27:17.212969,CUST9097,failed,3,Sunday
FIX001234,Shopping Mall,withdrawal,160.0,2026-02-16 14:38:17.213132,CUST2138,success,14,Monday
FIX001235,University Campus,withdrawal,200.0,2026-04-16 18:44:17.213341,CUST6095,success,18,Thursday
FIX001236,Downtown Branch,balance_check,0.0,2026-01-30 19:14:17.213556,CUST4330,success,19,Friday
FIX001237,Shopping Mall,withdrawal,100.0,2026-01-27 00:36:17.213710,CUST7827,success,0,Tuesday
FIX001238,Train Station,transfer,352.06,2026-03-16 03:27:17.213884,CUST5589,success,3,Monday
FIX001239,Hospital Complex,withdrawal,400.0,2026-03-26 18:50:17.214137,CUST2059,success,18,Thursday
FIX001240,Downtown Branch,balance_check,0.0,2026-01-24 04:27:17.214341,CUST7748,success,4,Saturday
FIX001241,Shopping Mall,withdrawal,140.0,2026-01-27 00:03:17.214501,CUST7763,success,0,Tuesday
FIX001242,Shopping Mall,withdrawal,40.0,2026-02-28 23:45:17.214726,CUST9204,success,23,Saturday
FIX001243,Hospital Complex,withdrawal,80.0,2026-01-28 00:44:17.214891,CUST2218,success,0,Wednesday
FIX001244,Shopping Mall,withdrawal,100.0,2026-01-24 17:50:17.215059,CUST1494,success,17,Saturday
FIX001245,Airport Terminal,balance_check,0.0,2026-02-26 19:20:17.215217,CUST1045,success,19,Thursday
FIX001246,Hospital Complex,withdrawal,40.0,2026-04-09 14:52:17.215358,CUST3663,success,14,Thursday
FIX001247,Downtown Branch,balance_check,0.0,2026-04-13 23:55:17.215535,CUST4597,success,23,Monday
FIX001248,University Campus,withdrawal,500.0,2026-04-15 00:08:17.215694,CUST1773,success,0,Wednesday
FIX001249,Shopping Mall,balance_check,0.0,2026-02-04 00:13:17.215856,CUST2615,success,0,Wednesday
FIX001250,Shopping Mall,withdrawal,80.0,2026-04-17 05:08:17.215991,CUST4774,success,5,Friday
FIX001251,Downtown Branch,deposit,410.66,2026-02-01 17:35:17.216158,CUST4627,success,17,Sunday
FIX001252,University Campus,withdrawal,20.0,2026-01-26 16:06:17.216305,CUST8226,success,16,Monday
FIX001253,University Campus,deposit,293.1,2026-03-09 16:01:17.216465,CUST6011,success,16,Monday
FIX001254,Shopping Mall,withdrawal,200.0,2026-03-16 23:19:17.216609,CUST2126,success,23,Monday
FIX001255,Hospital Complex,withdrawal,200.0,2026-01-28 23:39:17.216770,CUST8059,success,23,Wednesday
FIX001256,Shopping Mall,withdrawal,60.0,2026-02-06 18:44:17.216929,CUST8711,success,18,Friday
FIX001257,Downtown Branch,deposit,953.11,2026-03-13 00:15:17.217087,CUST3269,success,0,Friday
FIX001258,Hospital Complex,withdrawal,140.0,2026-02-01 00:51:17.217228,CUST3755,success,0,Sunday
FIX001259,Hospital Complex,withdrawal,300.0,2026-04-06 03:58:17.217394,CUST4736,success,3,Monday
FIX001260,University Campus,balance_check,0.0,2026-01-31 02:44:17.217554,CUST3030,success,2,Saturday
FIX001261,Shopping Mall,withdrawal,300.0,2026-04-01 17:18:17.217704,CUST2126,success,17,Wednesday
FIX001262,Hospital Complex,withdrawal,40.0,2026-03-28 19:23:17.217861,CUST9511,success,19,Saturday
FIX001263,University Campus,withdrawal,140.0,2026-01-30 21:18:17.218020,CUST8540,success,21,Friday
FIX001264,Train Station,withdrawal,20.0,2026-02-23 12:25:17.218180,CUST5747,success,12,Monday
FIX001265,Airport Terminal,withdrawal,100.0,2026-03-12 16:55:17.218343,CUST5964,success,16,Thursday
FIX001266,Airport Terminal,transfer,741.97,2026-04-13 22:24:17.218504,CUST4404,success,22,Monday
FIX001267,Train Station,balance_check,0.0,2026-02-20 17:58:17.218648,CUST7139,success,17,Friday
FIX001268,University Campus,balance_check,0.0,2026-02-21 05:05:17.218800,CUST7177,success,5,Saturday
